,Category,Rating,Installs,Content_Rating,Last_Updated_Year,Min_Android_Ver,Reviews
3094,PRODUCTIVITY,4.3,10000,Everyone,2018,4.1,369.0
3095,FAMILY,4.1,5000,Everyone 10+,2016,2.3,313.0
3096,GAME,4.0,1000000,Teen,2018,4.1,37789.0
3097,FAMILY,4.4,100000,Everyone 10+,2017,2.3,3570.0
3098,FAMILY,3.8,5000000,Everyone,2017,4.0,48929.0
3099,FAMILY,4.4,5000000,Everyone 10+,2018,4.0,89947.0
3100,GAME,3.8,10000,Everyone,2017,4.1,466.0
3101,GAME,4.2,1000000,Everyone,2015,4.1,30630.0
3102,FAMILY,3.8,1000000,Everyone,2018,2.3,7462.0
3103,PERSONALIZATION,4.8,1000,Everyone,2018,7.0,133.0
3104,FAMILY,4.7,500000,Everyone,2018,4.0,8600.0
3105,FAMILY,4.3,10000,Everyone,2017,4.1,923.0
3106,LIFESTYLE,3.5,50000,Everyone,2017,4.0,292.0
3107,GAME,3.9,1000000,Everyone,2018,4.0,29505.0
3108,FAMILY,4.2,50000,Everyone,2018,4.0,106.0
3109,GAME,4.6,1000,Everyone,2015,2.3,169.0
3110,GAME,4.7,100000,Teen,2018,4.0,6187.0
3111,FAMILY,4.5,10000,Everyone,2018,1.5,659.0
3112,VIDEO_PLAYERS,3.8,100000,Everyone,2018,4.1,3965.0
3113,FAMILY,4.5,100000,Everyone 10+,2017,4.0,4656.0
3114,GAME,3.7,10000,Everyone,2018,4.1,80.0
3115,FAMILY,3.5,50000,Everyone,2017,4.3,205.0
3116,GAME,4.1,1000,Everyone,2018,4.1,155.0
3117,GAME,3.9,5000,Everyone 10+,2017,4.1,168.0
3118,FAMILY,4.1,10000,Everyone,2016,2.1,413.0
3119,GAME,4.6,10000,Teen,2018,5.0,1475.0
3120,FAMILY,4.4,1000000,Teen,2018,4.0,15739.2
3121,PERSONALIZATION,4.6,10000,Everyone,2018,4.1,354.0
3122,FAMILY,4.0,100000,Everyone,2017,4.3,1699.0
3123,TOOLS,4.4,1000000,Everyone,2018,4.4,11393.0
3124,COMMUNICATION,4.4,10000000,Everyone,2018,4.1,60713.4
3125,FAMILY,4.4,10000,Everyone,2014,2.3,925.0
3126,PRODUCTIVITY,4.0,50000,Everyone,2018,4.1,736.0
3127,FAMILY,3.8,10000,Everyone,2018,5.0,45.0
3128,SHOPPING,3.9,100000,Everyone,2018,4.0,671.0
3129,TOOLS,3.7,50000,Everyone,2018,4.2,274.0
3130,SPORTS,4.2,100,Everyone,2017,3.0,6.0
3131,GAME,4.1,50000,Mature 17+,2017,4.0,140.0
3132,PRODUCTIVITY,4.3,1000000,Everyone,2018,2.1,30443.0
3133,BOOKS_AND_REFERENCE,4.3,500000,Everyone,2018,5.0,22401.0
3134,PERSONALIZATION,4.1,5000,Everyone,2017,5.1,324.0
3135,PERSONALIZATION,4.4,1000000,Everyone,2018,4.0,14832.0
3136,LIFESTYLE,3.8,100000,Everyone,2011,2.1,1140.0
3137,TOOLS,4.3,100000,Everyone,2018,5.0,2059.0
3138,SOCIAL,3.8,500000,Teen,2018,4.1,826.0
3139,PHOTOGRAPHY,4.5,10000000,Everyone,2017,2.1,86220.8
3140,FAMILY,3.8,100000,Everyone,2018,4.0,589.0
3141,TOOLS,3.9,50000,Everyone,2018,4.1,145.0
3142,GAME,4.0,10000000,Everyone,2015,2.3,76190.4
3143,COMMUNICATION,4.3,10000000,Everyone,2018,4.1,77089.6
3144,PERSONALIZATION,4.4,1000,Everyone,2018,4.1,38.0
3145,PERSONALIZATION,4.6,100,Everyone,2018,6.0,29.0
3146,PERSONALIZATION,5.0,100,Everyone,2018,5.0,4.0
3147,TOOLS,4.4,100000,Everyone,2018,4.0,2026.0
3148,SOCIAL,4.2,1000000,Mature 17+,2018,4.4,86956.0
3149,PERSONALIZATION,4.0,100,Everyone,2018,7.0,13.0
3150,PERSONALIZATION,4.2,500,Everyone,2018,7.0,35.0
3151,PERSONALIZATION,4.6,100,Everyone,2018,8.0,5.0
3152,TOOLS,4.1,10000,Everyone,2018,4.1,1129.0
3153,PERSONALIZATION,3.9,5000,Everyone,2018,5.0,35.0
3154,PHOTOGRAPHY,4.6,10000000,Everyone,2018,4.1,47891.6
3155,PERSONALIZATION,4.4,100,Everyone,2018,7.0,8.0
3156,PERSONALIZATION,3.9,10000,Everyone,2018,4.0,213.0
3157,PERSONALIZATION,4.6,100,Everyone,2018,7.0,5.0
3158,PERSONALIZATION,4.5,50000,Everyone,2018,4.1,216.0
3159,PERSONALIZATION,3.6,5000,Everyone,2018,4.0,53.0
3160,PERSONALIZATION,4.4,10000,Everyone,2018,4.4,147.0
3161,TOOLS,4.3,100000,Everyone,2018,4.1,1162.0
3162,PERSONALIZATION,5.0,100,Everyone,2018,4.1,1.0
3163,PERSONALIZATION,4.5,1000,Everyone,2018,5.0,16.0
3164,PERSONALIZATION,4.1,10000,Everyone,2018,4.4,169.0
3165,PERSONALIZATION,4.1,100000,Everyone,2018,4.4,720.0
3166,PERSONALIZATION,4.5,10000,Everyone,2018,4.4,61.0
3167,PERSONALIZATION,4.8,1000,Everyone,2018,5.0,24.0
3168,TOOLS,4.5,10000,Everyone,2018,5.0,502.0
3169,TOOLS,4.0,10000,Everyone,2018,5.0,164.0
3170,PERSONALIZATION,4.8,5000,Everyone,2018,4.0,18.0
3171,COMMUNICATION,3.7,500,Everyone,2018,5.0,21.0
3172,NEWS_AND_MAGAZINES,4.7,5000,Mature 17+,2018,4.1,143.0
3173,FAMILY,4.2,1000000,Everyone,2018,4.0,69126.0
3174,PRODUCTIVITY,4.4,500000,Everyone,2018,4.1,3031.0
3175,PERSONALIZATION,4.2,500000,Teen,2015,2.3,4383.0
3176,BUSINESS,3.4,10000,Everyone,2018,4.1,24.0
3177,FAMILY,4.1,1000000,Everyone,2016,2.3,24668.0
3178,GAME,4.3,1000000,Everyone,2017,4.4,13788.0
3179,SOCIAL,4.5,10000000,Teen,2018,4.1,64582.8
3180,GAME,4.2,1000000,Teen,2017,2.3,26893.0
3181,FAMILY,4.4,10000000,Teen,2017,3.0,86220.8
3182,PRODUCTIVITY,4.0,500000,Everyone,2018,4.4,2194.0
3183,COMICS,4.4,100000,Everyone,2017,2.3,2012.0
3184,FAMILY,4.1,1000,Everyone,2018,4.0,41.0
3185,FAMILY,4.8,100,Teen,2017,2.3,4.0
3186,FAMILY,3.8,10000,Everyone,2018,4.1,156.0
3187,TOOLS,3.8,500000,Everyone,2014,2.3,4264.0
3188,MAPS_AND_NAVIGATION,3.8,10000,Everyone,2017,4.3,114.0
3189,GAME,4.3,100000,Everyone,2018,4.0,21107.0
3190,TOOLS,3.6,100000,Everyone,2018,4.0,3642.0
3191,COMMUNICATION,4.4,10000000,Everyone,2018,4.4,68828.4
3192,BUSINESS,4.6,1000,Everyone,2016,4.3,60.0
3193,TOOLS,4.5,50,Everyone,2017,4.3,2.0
3194,FINANCE,4.7,10000,Everyone,2018,5.0,460.0
3195,FAMILY,3.9,5000,Everyone,2015,2.3,159.0
3196,MAPS_AND_NAVIGATION,4.4,5000,Everyone,2017,4.0,75.0
3197,TOOLS,3.6,100000,Everyone,2018,5.0,7357.0
3198,FAMILY,4.4,100000,Everyone,2018,4.1,944.0
3199,BOOKS_AND_REFERENCE,3.9,10000,Everyone,2017,4.0,54.0
3200,FAMILY,3.9,1000,Everyone,2018,2.2,8.0
3201,FAMILY,3.8,1000,Everyone,2017,4.2,39.0
3202,FAMILY,4.2,500000,Everyone,2018,4.3,5369.0
3203,FAMILY,4.1,1000,Everyone,2014,3.0,135.0
3204,FAMILY,4.4,100000,Everyone,2017,2.3,1852.0
3205,FAMILY,4.4,1000000,Everyone,2017,2.3,6367.0
3206,BOOKS_AND_REFERENCE,5.0,1000,Everyone,2018,4.1,4.0
3207,FAMILY,4.1,10000,Everyone,2017,4.0,17.0
3208,TOOLS,4.5,10000,Everyone,2014,1.5,259.0
3209,GAME,4.3,50000,Everyone,2017,2.3,5682.0
3210,FAMILY,3.9,10000,Everyone,2016,4.0,169.0
3211,FAMILY,3.5,1000,Everyone,2017,4.0,6.0
3212,PRODUCTIVITY,3.3,5000,Everyone,2013,3.1,48.0
3213,TOOLS,4.8,50,Everyone,2018,4.4,17.0
3214,GAME,4.5,100000,Everyone,2017,2.3,7687.0
3215,SHOPPING,3.7,5000,Everyone,2016,4.0,23.0
3216,FAMILY,4.8,100000,Teen,2018,4.0,51068.0
3217,SOCIAL,4.7,1000,Teen,2017,4.0,144.0
3218,FINANCE,4.3,5000,Everyone,2018,5.0,90.0
3219,FAMILY,3.8,50000,Teen,2018,4.1,2925.0
3220,FAMILY,4.1,100000,Everyone,2018,4.3,1655.0
3221,PERSONALIZATION,4.7,100,Everyone,2015,4.0,25.0
3222,FAMILY,4.2,100000,Mature 17+,2012,2.1,1696.0
3223,PERSONALIZATION,4.2,1000000,Everyone,2018,4.1,11244.0
3224,TOOLS,4.6,1000000,Everyone,2017,2.3,14224.0
3225,FAMILY,4.2,1000000,Everyone,2017,2.3,5178.0
3226,PERSONALIZATION,4.1,1000,Everyone,2016,4.1,47.0
3227,LIFESTYLE,3.5,100000,Everyone,2017,4.3,628.0
3228,PRODUCTIVITY,4.1,10000000,Everyone,2017,6.0,12435.0
3229,GAME,4.5,10000000,Teen,2018,4.2,68875.2
3230,PRODUCTIVITY,4.1,1000000,Everyone,2018,4.2,15097.0
3231,PERSONALIZATION,4.5,1000,Everyone,2018,7.0,90.0
3232,TOOLS,4.4,1000000,Everyone,2018,4.1,22503.0
3233,GAME,4.3,500000,Teen,2017,2.3,5785.0
3234,TOOLS,3.8,50000,Everyone,2018,4.0,560.0
3235,PRODUCTIVITY,3.9,50000,Everyone,2018,4.1,334.0
3236,FAMILY,4.1,1000000,Everyone,2018,4.1,16111.0
3237,SHOPPING,4.8,100,Everyone,2018,4.1,14.0
3238,NEWS_AND_MAGAZINES,4.7,10000000,Mature 17+,2018,4.0,66303.0
3239,TOOLS,4.3,10000000,Everyone,2018,4.1,77089.6
3240,GAME,4.0,10000000,Everyone,2018,4.1,69115.0
3241,FAMILY,3.7,1000000,Everyone,2018,4.1,38606.0
3242,COMMUNICATION,3.3,1000000,Everyone,2017,4.1,3044.0
3243,FAMILY,4.1,10000,Everyone,2017,4.0,75.0
3244,LIFESTYLE,4.1,1000000,Everyone,2017,4.3,10067.0
3245,LIFESTYLE,3.8,10000000,Everyone,2017,4.1,2300.0
3246,LIFESTYLE,4.0,5000000,Everyone,2018,5.0,53144.0
3247,PRODUCTIVITY,4.6,10000000,Everyone,2018,4.4,22775.0
3248,PRODUCTIVITY,4.1,500000,Everyone,2018,4.0,370.0
3249,TOOLS,4.7,10000,Everyone,2018,4.0,963.0
3250,TOOLS,3.5,10000000,Everyone,2017,4.0,21592.0
3251,COMMUNICATION,3.9,10000000,Everyone,2018,2.3,68474.2
3252,FAMILY,3.7,1000000,Teen,2018,4.1,18522.0
3253,COMMUNICATION,4.2,5000000,Everyone,2018,5.0,6454.0
3254,GAME,4.4,100000,Teen,2018,5.0,17988.0
3255,FAMILY,4.4,10000,Teen,2016,2.3,1771.0
3256,MAPS_AND_NAVIGATION,3.3,10000000,Everyone,2018,4.1,8465.0
3257,EVENTS,4.8,1000,Everyone,2017,4.2,48.0
3258,FAMILY,4.2,5000,Teen,2016,4.4,146.0
3259,BOOKS_AND_REFERENCE,4.5,5000,Everyone,2015,4.1,124.0
3260,TOOLS,3.8,5000000,Everyone,2016,2.3,21943.0
3261,GAME,4.1,10000,Teen,2018,5.0,1468.0
3262,GAME,4.2,1000,Everyone,2016,2.3,131.0
3263,FAMILY,4.2,10000,Everyone 10+,2014,2.0,1088.0
3264,AUTO_AND_VEHICLES,4.0,100000,Everyone,2018,5.0,1981.0
3265,LIFESTYLE,4.2,1000000,Everyone,2018,4.1,29756.0
3266,MAPS_AND_NAVIGATION,3.8,5000,Everyone,2018,4.1,82.0
3267,FINANCE,4.5,50000,Everyone,2018,6.0,1057.0
3268,PRODUCTIVITY,3.7,1000000,Everyone,2018,4.1,10490.0
3269,FINANCE,4.3,1000000,Everyone,2018,4.4,16600.0
3270,SOCIAL,4.5,1000000,Mature 17+,2018,4.0,67611.0
3271,COMMUNICATION,4.1,500000,Everyone,2018,4.1,6601.0
3272,FAMILY,4.2,5000000,Teen,2017,4.0,42097.6
3273,FAMILY,4.5,10000000,Everyone 10+,2018,4.0,80814.4
3274,VIDEO_PLAYERS,4.0,10000000,Mature 17+,2018,4.1,93638.0
3275,FAMILY,4.3,500000,Everyone,2012,2.1,83977.0
3276,COMMUNICATION,4.7,10000,Mature 17+,2018,4.1,573.0
3277,LIFESTYLE,4.1,5000,Everyone,2018,4.0,124.0
3278,MAPS_AND_NAVIGATION,3.9,10000,Everyone,2018,4.0,139.0
3279,LIFESTYLE,4.1,50000,Everyone,2013,2.1,438.0
3280,TOOLS,3.4,50000,Everyone,2016,2.2,784.0
3281,PERSONALIZATION,4.6,100000,Everyone,2018,4.1,655.0
3282,FAMILY,4.6,1000,Everyone,2018,4.1,34.0
3283,TOOLS,4.1,500000,Everyone,2018,4.1,3315.0
3284,FAMILY,3.4,100000,Everyone 10+,2018,5.0,1178.0
3285,PHOTOGRAPHY,4.2,500000,Everyone,2017,4.0,2158.0
3286,TOOLS,4.2,5000,Everyone,2018,4.0,26.0
3287,SOCIAL,4.1,100000,Mature 17+,2018,4.1,568.0
3288,SOCIAL,4.0,100000,Teen,2018,4.1,712.0
3289,PRODUCTIVITY,4.0,50000,Everyone,2017,2.3,198.0
3290,PRODUCTIVITY,3.8,10000000,Everyone,2018,5.0,24517.0
3291,PERSONALIZATION,4.4,500000,Everyone,2016,2.3,5599.0
3292,FINANCE,3.7,5000,Everyone,2018,4.4,52.0
3293,SOCIAL,4.3,10000,Teen,2018,4.0,241.0
3294,SOCIAL,4.6,100000,Mature 17+,2018,4.0,4435.0
3295,FAMILY,4.2,100000,Everyone,2017,4.0,11404.0
3296,LIFESTYLE,4.8,10000,Everyone,2018,4.1,10249.0
3297,FAMILY,3.6,100000,Everyone,2014,2.3,906.0
3298,LIFESTYLE,4.0,100000,Everyone,2018,4.2,889.0
3299,GAME,3.5,500000,Everyone,2017,4.0,4575.0
3300,MAPS_AND_NAVIGATION,4.4,100000,Everyone,2018,5.0,509.0
3301,FAMILY,3.9,10000,Everyone,2018,4.2,93.0
3302,FAMILY,4.4,10000000,Teen,2018,4.1,60713.4
3303,GAME,4.2,1000000,Teen,2018,4.1,19635.2
3304,BOOKS_AND_REFERENCE,4.3,100000,Everyone,2018,4.0,241.0
3305,FAMILY,4.1,5000000,Teen,2018,3.0,50380.6
3306,GAME,4.2,1000000,Teen,2018,6.0,16876.0
3307,GAME,4.2,100000,Everyone 10+,2018,4.0,2113.0
3308,GAME,3.9,500000,Mature 17+,2018,4.1,6121.0
3309,FAMILY,3.9,10000000,Teen,2018,4.1,85578.0
3310,VIDEO_PLAYERS,3.8,10000000,Everyone,2018,4.0,75249.8
3311,VIDEO_PLAYERS,4.2,1000000,Everyone,2018,4.1,3546.0
3312,BUSINESS,4.3,100000,Everyone,2018,4.0,542.0
3313,FAMILY,3.3,500000,Everyone,2018,4.0,4288.0
3314,HEALTH_AND_FITNESS,3.6,5000,Everyone,2018,5.0,124.0
3315,GAME,4.1,100000,Mature 17+,2018,2.3,2399.0
3316,FAMILY,3.8,1000000,Everyone,2018,4.1,3478.0
3317,PHOTOGRAPHY,3.3,100000,Everyone,2015,4.4,582.0
3318,FAMILY,4.5,100000,Teen,2017,4.0,15924.0
3319,PERSONALIZATION,4.8,100000,Everyone,2014,4.0,3283.0
3320,SOCIAL,4.3,1000000,Teen,2018,4.0,903.0
3321,PERSONALIZATION,4.5,10000,Everyone,2017,2.3,292.0
3322,SPORTS,4.2,50000,Everyone,2017,4.1,2506.0
3323,PERSONALIZATION,3.8,10000,Everyone 10+,2018,4.0,87.0
3324,SOCIAL,4.7,1000,Everyone,2018,2.1,594.0
3325,FAMILY,4.2,100000,Everyone,2018,4.0,450.0
3326,FAMILY,4.3,500000,Teen,2014,2.1,2772.0
3327,FAMILY,4.7,5000,Everyone,2018,4.4,1997.0
3328,PERSONALIZATION,4.7,5000,Everyone,2018,3.0,127.0
3329,FAMILY,3.6,10000,Everyone,2017,4.2,309.0
3330,GAME,4.2,50000,Mature 17+,2016,4.2,2460.0
3331,GAME,4.0,100000,Mature 17+,2018,4.1,1744.0
3332,FAMILY,4.3,100000,Mature 17+,2017,4.0,589.0
3333,FAMILY,4.7,10000,Teen,2018,2.3,1667.0
3334,FAMILY,4.6,5000,Everyone,2018,2.1,856.0
3335,PERSONALIZATION,4.8,5000,Everyone,2018,4.0,51.0
3336,WEATHER,3.8,500,Everyone,2018,4.1,11.0
3337,SOCIAL,4.3,10000000,Mature 17+,2018,4.1,77089.6
3338,WEATHER,4.2,5000,Everyone,2018,4.1,29.0
3339,FAMILY,4.3,50000,Everyone 10+,2018,4.1,2142.0
3340,COMICS,4.5,10000000,Teen,2018,4.1,64582.8
3341,COMMUNICATION,4.4,10000000,Everyone,2018,4.0,84578.4
3342,TOOLS,4.2,100000,Everyone,2017,5.0,2447.0
3343,TOOLS,4.3,10000000,Everyone,2018,4.0,79427.0
3344,TOOLS,4.0,10000,Everyone,2017,2.2,75.0
3345,TOOLS,4.5,1000000,Everyone,2018,4.1,37607.0
3346,BUSINESS,4.8,10000,Everyone,2018,5.0,492.0
3347,TOOLS,4.2,1000000,Everyone,2018,2.3,12121.0
3348,PERSONALIZATION,4.7,5000,Everyone,2018,4.1,65.0
3349,LIFESTYLE,4.4,5000000,Everyone,2018,4.0,101957.0
3350,FOOD_AND_DRINK,4.4,50000,Everyone,2018,4.4,205.0
3351,TOOLS,4.4,10000000,Everyone,2018,4.1,95080.0
3352,COMMUNICATION,4.6,10000000,Everyone,2018,4.0,66550.4
3353,BOOKS_AND_REFERENCE,4.6,5000000,Teen,2018,4.1,86326.4
3354,PHOTOGRAPHY,4.2,10000,Everyone,2014,2.3,348.0
3355,SOCIAL,4.5,10000000,Teen,2018,4.1,64582.8
3356,PERSONALIZATION,4.0,10000,Everyone,2014,2.1,1546.0
3357,TOOLS,4.5,5000000,Everyone,2018,4.1,40617.0
3358,SOCIAL,4.6,5000000,Teen,2018,4.1,70449.0
3359,ART_AND_DESIGN,4.7,100000,Everyone,2018,4.1,5754.0
3360,TOOLS,4.2,5000000,Everyone,2018,4.1,54063.0
3361,TOOLS,4.4,100000,Everyone,2018,4.3,1166.0
3362,TOOLS,4.1,100000,Everyone,2017,4.4,1925.0
3363,COMMUNICATION,4.0,50000,Everyone,2017,4.0,142.0
3364,ART_AND_DESIGN,4.7,5000,Everyone,2018,4.1,801.0
3365,TOOLS,4.6,10000000,Everyone,2018,4.3,55860.0
3366,TOOLS,4.6,1000000,Everyone,2018,4.0,20418.0
3367,TOOLS,4.7,1000000,Everyone,2017,4.1,58366.0
3368,ART_AND_DESIGN,4.8,10000,Everyone,2018,4.1,1216.0
3369,TOOLS,4.6,100000,Everyone,2018,4.1,4210.0
3370,TOOLS,4.2,1000000,Everyone,2015,4.0,12147.0
3371,GAME,4.3,5000000,Everyone,2017,4.0,10806.0
3372,FAMILY,3.3,10000000,Everyone,2016,2.3,75245.2
3373,ART_AND_DESIGN,4.7,1000,Everyone,2018,4.1,149.0
3374,FAMILY,4.5,500000,Teen,2018,5.0,22018.0
3375,PERSONALIZATION,4.0,10000,Everyone,2017,2.3,126.0
3376,GAME,4.5,1000000,Teen,2018,4.0,30515.0
3377,GAME,4.2,100000,Everyone 10+,2018,4.1,4878.0
3378,PERSONALIZATION,4.6,10000,Everyone,2018,4.1,252.0
3379,FAMILY,4.2,1000000,Everyone,2018,4.1,63197.0
3380,PERSONALIZATION,4.7,1000000,Everyone,2018,4.1,32613.0
3381,PERSONALIZATION,4.7,500000,Everyone,2018,4.0,8642.0
3382,TOOLS,4.2,5000,Everyone,2018,4.4,161.0
3383,TOOLS,4.3,50000,Everyone,2018,4.4,514.0
3384,PERSONALIZATION,4.3,100000,Everyone,2018,4.1,1714.0
3385,GAME,4.5,500000,Teen,2015,2.2,24210.0
3386,GAME,4.4,1000000,Teen,2017,4.0,12736.0
3387,PERSONALIZATION,4.5,10000,Everyone,2018,4.1,56.0
3388,BOOKS_AND_REFERENCE,4.6,100000,Everyone,2017,3.0,586.0
3389,TOOLS,4.3,1000,Everyone,2018,4.1,60.0
3390,FAMILY,3.8,1000000,Everyone,2017,4.1,44636.0
3391,GAME,4.5,1000000,Mature 17+,2017,2.3,3432.0
3392,GAME,4.5,1000000,Everyone,2018,4.1,10748.0
3393,PERSONALIZATION,3.9,100000,Everyone,2018,4.4,916.0
3394,TRAVEL_AND_LOCAL,4.0,100000,Everyone,2018,4.1,875.0
3395,FAMILY,4.5,100000,Everyone,2015,2.3,18612.0
3396,TOOLS,4.0,10000,Everyone,2018,4.3,88.0
3397,FAMILY,4.6,100000,Everyone,2017,1.6,5898.0
3398,FAMILY,4.4,1000000,Teen,2018,5.0,38517.0
3399,FAMILY,4.6,500000,Everyone,2015,4.0,5227.0
3400,FAMILY,4.4,10000000,Everyone,2018,4.0,84578.4
3401,VIDEO_PLAYERS,4.3,10000000,Teen,2018,4.1,77089.6
3402,FAMILY,4.8,10000000,Teen,2018,4.1,52390.2
3403,GAME,4.3,10000000,Teen,2018,4.0,79427.0
3404,TOOLS,4.6,10000000,Everyone,2018,4.0,66550.4
3405,TOOLS,4.6,1000000,Everyone,2018,4.0,16936.0
3406,FAMILY,4.2,5000000,Everyone,2018,4.1,36214.0
3407,FAMILY,4.2,5000000,Teen,2018,4.1,64707.2
3408,GAME,4.1,5000000,Teen,2016,2.3,74842.0
3409,GAME,4.4,5000000,Teen,2017,2.3,45871.0
3410,PRODUCTIVITY,4.4,10000000,Teen,2018,4.1,60713.4
3411,FAMILY,4.2,1000000,Everyone,2016,4.1,50771.0
3412,FAMILY,4.6,50000,Teen,2014,2.2,4421.0
3413,TOOLS,4.5,10000000,Everyone,2018,4.1,64582.8
3414,TOOLS,4.6,10000000,Teen,2018,4.0,66550.4
3415,GAME,4.0,10000000,Mature 17+,2017,4.1,39308.8
3416,FAMILY,4.5,5000000,Teen,2018,2.3,97071.0
3417,FAMILY,3.9,1000000,Everyone 10+,2018,4.0,5894.0
3418,GAME,4.7,1000000,Teen,2018,4.0,96028.0
3419,TOOLS,4.5,10000000,Everyone,2018,2.2,68474.2
3420,GAME,4.3,1000000,Teen,2017,4.0,33826.2
3421,FAMILY,4.2,5000000,Teen,2018,4.0,54632.0
3422,GAME,3.9,100000,Mature 17+,2017,4.0,1987.0
3423,GAME,4.1,10000000,Teen,2018,4.0,66357.8
3424,GAME,4.2,1000000,Teen,2016,4.0,41444.0
3425,FAMILY,4.2,5000000,Teen,2018,4.1,62301.0
3426,GAME,3.9,10000,Everyone,2018,4.4,145.0
3427,FAMILY,4.3,100000,Teen,2018,4.0,3976.0
3428,PERSONALIZATION,4.8,1000,Everyone,2018,4.0,201.0
3429,GAME,4.3,100000,Everyone 10+,2018,4.4,1655.0
3430,GAME,4.1,500000,Mature 17+,2016,4.2,11258.0
3431,GAME,4.2,1000000,Teen,2018,4.0,11408.0
3432,GAME,4.4,10000,Everyone,2018,4.0,306.0
3433,GAME,4.1,1000000,Teen,2018,4.4,94661.0
3434,FAMILY,4.6,10000,Teen,2018,4.0,99.0
3435,PERSONALIZATION,4.3,5000000,Everyone,2017,4.0,71829.0
3436,GAME,4.3,1000000,Teen,2018,2.3,13604.0
3437,PHOTOGRAPHY,3.8,10000,Everyone,2016,4.0,142.0
3438,TOOLS,4.8,10000,Everyone,2018,4.1,1721.0
3439,PERSONALIZATION,3.8,1000000,Everyone,2014,1.6,24198.0
3440,GAME,3.9,500000,Teen,2015,4.0,24697.0
3441,GAME,4.3,100000,Everyone 10+,2015,2.3,8537.0
3442,GAME,4.3,5000,Everyone,2018,4.4,180.0
3443,PERSONALIZATION,4.3,1000000,Everyone,2016,5.0,29540.0
3444,FAMILY,4.1,10000,Everyone,2018,4.0,133.0
3445,PERSONALIZATION,4.2,5000000,Teen,2015,2.3,63699.0
3446,HEALTH_AND_FITNESS,4.9,10000000,Everyone,2018,4.2,48160.4
3447,HEALTH_AND_FITNESS,4.5,500000,Everyone,2016,4.0,1886.0
3448,FAMILY,4.6,10000000,Everyone,2018,4.4,41241.8
3449,FAMILY,3.8,1000,Everyone,2016,4.0,10.0
3450,HEALTH_AND_FITNESS,4.7,1000000,Everyone,2018,4.0,55571.0
3451,FAMILY,4.5,10000000,Everyone,2018,5.0,57779.0
3452,FAMILY,4.7,5000000,Everyone,2018,5.0,92237.0
3453,FAMILY,4.5,10000000,Everyone,2018,4.1,64582.8
3454,HEALTH_AND_FITNESS,4.8,10000000,Everyone,2018,4.2,69279.0
3455,HEALTH_AND_FITNESS,4.6,1000000,Everyone,2018,4.1,18921.0
3456,VIDEO_PLAYERS,4.3,100000,Everyone,2018,4.4,1628.0
3457,HEALTH_AND_FITNESS,4.8,100000,Everyone,2018,4.1,3908.0
3458,HEALTH_AND_FITNESS,3.4,100000,Everyone,2017,4.0,2105.0
3459,HEALTH_AND_FITNESS,4.6,50000,Everyone,2018,4.1,2901.0
3460,FAMILY,4.5,10000000,Everyone,2018,4.4,55571.2
3461,VIDEO_PLAYERS,4.4,5000,Everyone,2018,3.0,32.0
3462,HEALTH_AND_FITNESS,4.4,10000000,Everyone,2018,4.1,44939.0
3463,HEALTH_AND_FITNESS,4.6,1000000,Everyone,2018,4.1,37224.0
3464,HEALTH_AND_FITNESS,4.3,1000000,Everyone,2017,4.1,48253.0
3465,FAMILY,4.3,10000,Everyone,2018,4.1,111.0
3466,SHOPPING,3.8,100000,Everyone,2018,4.1,454.0
3467,FAMILY,3.9,500000,Everyone,2018,4.0,2371.0
3468,FAMILY,4.3,10000,Everyone,2017,2.3,96.0
3469,HEALTH_AND_FITNESS,4.8,100000,Everyone,2018,4.0,5103.0
3470,FAMILY,4.2,1000,Everyone,2018,4.1,9.0
3471,FAMILY,4.5,10000,Everyone,2018,4.0,630.0
3472,HEALTH_AND_FITNESS,4.8,100000,Everyone,2018,4.1,527.0
3473,HEALTH_AND_FITNESS,4.6,50000,Everyone,2018,4.1,2067.0
3474,TOOLS,4.2,10000,Everyone,2017,5.0,533.0
3475,PHOTOGRAPHY,4.0,1000000,Everyone,2017,3.0,5967.0
3476,HEALTH_AND_FITNESS,4.8,10000,Everyone,2016,4.0,793.0
3477,HEALTH_AND_FITNESS,4.1,1000000,Everyone,2018,4.0,27501.0
3478,HEALTH_AND_FITNESS,4.7,1000,Everyone,2016,4.1,21.0
3479,HEALTH_AND_FITNESS,4.8,1000000,Everyone,2018,4.1,18604.0
3480,HEALTH_AND_FITNESS,4.0,1000000,Everyone,2012,2.1,12906.0
3481,HEALTH_AND_FITNESS,3.5,10000,Everyone,2014,4.1,224.0
3482,TOOLS,3.8,1000000,Everyone,2018,4.0,40934.0
3483,BUSINESS,3.5,100000,Everyone,2018,4.1,537.0
3484,TOOLS,3.3,500000,Everyone,2018,2.2,4786.0
3485,GAME,3.7,500000,Teen,2016,4.1,42529.0
3486,TOOLS,3.3,100000,Everyone,2017,4.1,472.0
3487,TOOLS,3.4,1000000,Everyone,2017,2.3,29854.0
3488,TOOLS,3.6,10000,Everyone,2018,2.3,41.0
3489,TOOLS,3.4,1000000,Everyone,2016,3.0,7816.0
3490,TOOLS,4.7,10000,Everyone,2015,3.0,147.0
3491,TOOLS,3.9,100000,Everyone,2017,4.0,3043.0
3492,BOOKS_AND_REFERENCE,4.2,5000,Everyone,2018,4.0,27.0
3493,TOOLS,3.9,50000,Everyone,2018,4.2,336.0
